0.004576036240905523,0.00034078481257893145,0.008871639147400856,0.7534448504447937,0.005618569906800985,0.016779938712716103,0.21036817133426666
0.08383609354496002,0.002279750071465969,0.01805948279798031,0.8218438029289246,0.01436540950089693,0.004776886664330959,0.05483860522508621
0.022839361801743507,1.9713647816388402e-06,0.0014077676460146904,0.9687453508377075,0.0015382763231173158,0.001638038083910942,0.0038292466197162867
0.6238000392913818,0.013400577008724213,0.22183926403522491,0.017232894897460938,0.02568591572344303,0.02364012971520424,0.07440116256475449
0.07251445949077606,0.0012802835553884506,0.1677946150302887,0.5353147387504578,0.026824094355106354,0.010193590074777603,0.18607811629772186
0.04056626185774803,7.823709165677428e-05,0.01399821974337101,0.9139431715011597,0.01582147367298603,0.004340519662946463,0.011252107098698616
0.014214505441486835,4.2351017327746376e-05,0.005875798407942057,0.9464514255523682,0.00494050607085228,0.008239766582846642,0.020235707983374596
0.0033320856746286154,4.686572083301144e-06,0.0005888173473067582,0.9849510192871094,0.0004064069944433868,0.0034933399874716997,0.007223748601973057
0.009235951118171215,7.842072227504104e-05,0.005712388549000025,0.9035782217979431,0.004097343888133764,0.004991027060896158,0.07230659574270248
0.0014486882137134671,1.1621168596320786e-05,0.0007347764912992716,0.8777437806129456,0.0006997125456109643,0.001596984569914639,0.11776448786258698
0.005556921940296888,9.731429599924013e-06,0.002456995891407132,0.9599714875221252,0.0008727486710995436,0.006687710992991924,0.02444436028599739
0.13510657846927643,0.00024012716312427074,0.027696579694747925,0.801296591758728,0.0061733960174024105,0.009910022839903831,0.019576795399188995
0.6355935335159302,0.0004903209046460688,0.182046577334404,0.1524234563112259,0.00991132203489542,0.015601600520312786,0.0039331382140517235
0.09041187912225723,0.00016429228708148003,0.022813620045781136,0.8560396432876587,0.004235174506902695,0.007983162067830563,0.01835220493376255
0.02757125161588192,0.0008564468007534742,0.03438270837068558,0.1982923001050949,0.04606771841645241,0.014076790772378445,0.6787527799606323
0.14515253901481628,0.0006143593927845359,0.07967305928468704,0.0075859748758375645,0.12762631475925446,0.03629021346569061,0.6030575037002563
